,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
11859,"Fell, James S.",26.75,54.08,110.53,116.22,138.12,167.02,196.4,224.92,237.07,9.05,17287,10812,2027,45,M,CAN,AB,Calgary,13615,2
11905,"Carignan, Alain",24.3,47.97,96.12,101.57,120.85,146.63,172.73,197.33,208.37,7.95,8783,6921,758,52,M,CAN,QC,Trois-Rivieres,13666,2
11934,"Williams, Ray K.",22.98,45.7,91.48,96.45,114.48,138.33,163.18,189.92,202.57,7.73,7103,5941,170,59,M,CAN,NS,Dartmouth,13696,2
11985,"Slavin, Jeff",23.95,47.55,95.75,101.02,120.18,145.65,173.63,203.92,216.93,8.28,11440,8288,1073,52,M,CAN,ON,Nepean,13756,2
12005,"Codispodi, Pat",25.4,50.22,99.3,104.92,124.87,151.53,180.93,209.58,221.98,8.47,13022,9005,1231,51,M,CAN,ON,Ancaster,13780,2
12021,"Grenon, Stephane",24.4,49.25,99.23,104.77,124.83,151.5,179.23,207.2,219.25,8.37,12188,8620,1137,52,M,CAN,QC,Ste-Rose Du Nord,13798,2
12033,"Cooper, Brian",23.18,45.72,91.38,96.47,114.78,138.78,163.43,188.3,199.37,7.62,6289,5413,447,50,M,CAN,QC,Saint Lambert,13813,2
12037,"Duguay, Sylvain",24.9,49.35,99.5,104.92,124.62,150.83,181.63,210.27,222.13,8.48,13062,9028,618,55,M,CAN,QC,Laval,13818,2
12079,"Levinton, Carey M",24.55,48.67,96.28,101.37,120.08,144.42,169.57,196.62,210.2,8.03,9402,7274,859,53,M,CAN,ON,Toronto,13872,2
12086,"Mungham, Thomas G",23.08,46.17,92.97,98.03,116.58,143.43,168.72,194.4,205.9,7.87,8053,6513,660,52,M,CAN,ON,Newmarket,13881,2
12094,"Dallaire, John",24.23,48.22,96.13,101.43,120.8,146.08,172.32,198.72,210.88,8.05,9601,7374,302,56,M,CAN,NB,Moncton,13890,2
12110,"Baldwin, Bob",23.88,47.62,95.97,101.28,121.7,154.72,188.55,222.47,236.42,9.03,17121,10729,1579,50,M,CAN,ON,Toronto,13909,2
12118,"McCormack, Steve",28.0,52.25,101.33,106.83,126.42,152.02,178.1,204.1,216.07,8.25,11153,8150,439,55,M,CAN,ON,Toronto,13918,2
12148,"Lee, Stephen E.",24.87,50.3,100.1,105.68,125.82,155.97,190.33,226.65,244.18,9.32,18939,11507,445,62,M,CAN,QC,Laval,13951,2
12158,"Biggs, Gregory",23.28,46.58,94.08,99.35,118.93,146.4,176.97,209.5,223.95,8.55,13600,9255,658,55,M,CAN,ON,Toronto,13962,2
12216,"Dejong, Doug R",23.48,47.25,94.4,99.58,118.17,143.07,169.65,199.52,211.9,8.08,9904,7534,913,51,M,CAN,MB,Winnipeg,14031,2
12232,"Lonergan, Norm",23.95,48.2,98.12,103.68,124.05,151.77,179.58,206.95,219.08,8.37,12132,8599,1133,52,M,CAN,ON,Ajax,14048,2
12236,"Unternahrer, Fred",24.7,49.17,98.52,103.93,123.53,149.88,177.88,207.42,219.63,8.38,12325,8689,561,56,M,CAN,ON,Sarnia,14052,2
12242,"Travis, Darrell J",23.8,48.45,95.57,100.82,119.7,145.4,174.75,201.4,212.85,8.13,10178,7676,938,54,M,CAN,NB,Hampton,14058,2
12249,"Churchward, Jeffrey",24.02,48.83,98.08,103.43,122.85,148.72,174.7,200.48,212.5,8.12,10070,7627,341,59,M,CAN,ON,Paris,14065,2
12295,"Bowen, Bruce",25.0,49.87,102.28,107.68,134.72,163.17,194.18,222.4,235.08,8.97,16750,10576,1549,50,M,CAN,NS,Halifax,14115,2
12314,"Gabel, Randy D",23.0,46.47,94.1,99.43,119.42,145.5,172.57,199.35,210.5,8.03,9489,7315,867,53,M,CAN,MB,Winnipeg,14134,2
12333,"Brezer, David",25.0,50.92,104.18,110.18,131.4,160.48,190.43,220.12,233.17,8.9,16140,10331,1504,52,M,CAN,ON,Mississauga,14155,2
12334,"Cormier, Robert L.",23.88,48.75,99.05,104.67,124.98,152.35,180.27,208.27,220.83,8.43,12677,8853,138,63,M,CAN,NB,Fredericton,14156,2
12379,"Griffiths, Leonard J.",23.92,47.65,94.65,99.73,118.13,141.32,164.58,187.67,197.98,7.57,5922,5150,409,54,M,CAN,ON,Mississauga,14208,2
12400,"Dalton, Paul A",23.63,48.02,97.13,102.38,121.85,147.97,175.55,202.92,215.5,8.23,10982,8066,418,55,M,CAN,PE,St. Edward,14231,2
12406,"Samson, Bruno",23.77,48.2,100.32,106.22,127.77,157.78,191.07,223.65,237.78,9.08,17498,10909,1610,54,M,CAN,QC,Quebec,14238,2
12464,"Fugman, Michael",23.27,46.9,95.42,100.72,120.47,147.38,176.07,208.62,222.47,8.5,13152,9064,624,57,M,CAN,BC,Vancouver,14308,2
12516,"Paquet, Yves",24.6,50.15,103.12,108.9,130.95,165.05,200.6,236.67,252.35,9.63,20498,12197,1162,56,M,CAN,QC,Sherbrooke,14363,2
12528,"Ciccolini, Frank R.",22.62,44.02,86.78,91.42,108.75,132.25,156.62,180.88,191.92,7.33,4535,4103,261,50,M,CAN,ON,Toronto,14377,2
12531,"Friis, Rolf",24.32,48.48,98.18,103.57,123.55,149.92,176.77,205.42,219.43,8.38,12253,8653,553,56,M,CAN,ON,Perth,14380,2
12546,"De Vette, Thomas",23.95,47.28,94.7,99.92,119.05,144.97,173.17,203.25,216.57,8.27,11317,8227,460,56,M,CAN,QC,Sherbrooke,14396,2
12550,"Stirling, Brad",24.25,49.53,99.53,104.82,124.68,151.2,179.83,210.83,223.42,8.53,13446,9182,1265,51,M,CAN,ON,Belle River,14400,2
12554,"Deshaies, Serge",23.47,47.02,95.17,100.48,120.02,146.38,174.3,203.22,216.38,8.27,11253,8195,20,65,M,CAN,QC,Deux-Montagnes,14404,2
12564,"Woolsey, John",23.57,47.7,96.73,102.07,121.43,147.22,176.85,206.07,219.4,8.38,12243,8650,1145,50,M,CAN,ON,London,14414,2
12565,"Corrigan, John",24.12,48.82,98.68,104.2,124.32,153.98,190.3,224.43,238.67,9.12,17738,11017,1631,50,M,CAN,ON,Pickering,14415,2
12568,"Ledas, Almis E.",24.17,48.27,98.03,103.3,122.2,147.43,172.6,197.3,207.85,7.93,8633,6842,741,54,M,CAN,ON,Toronto,14419,2
12605,"Graw, Brian L.",24.23,48.1,96.58,102.07,121.52,147.6,174.67,201.58,213.52,8.15,10376,7768,956,51,M,CAN,SK,Battleford,14464,2
12620,"Racine, Marc",23.97,48.32,98.07,103.5,123.42,150.13,178.72,210.45,224.3,8.57,13695,9294,1289,50,M,CAN,QC,Quebec,14482,2
12621,"Bleau, Martin",23.95,47.9,96.35,101.67,121.13,148.27,183.23,227.92,250.9,9.58,20235,12078,1804,51,M,CAN,QC,Quebec,14483,2
12638,"Cyca, Barry J.",24.4,48.98,101.3,106.83,129.2,160.98,193.28,225.83,239.67,9.15,17995,11138,1650,52,M,CAN,SK,Regina,14500,2
12646,"Crosley, Powel",26.92,56.92,119.7,125.25,146.63,174.4,205.52,233.72,244.85,9.35,19083,11577,455,60,M,CAN,AB,Edmonton,14509,2
12660,"Chabot, Marc",24.95,49.82,99.52,105.0,124.82,151.07,178.62,206.97,219.43,8.38,12255,8655,1148,51,M,CAN,QC,Tingwick,14528,2
12665,"Bondy, Louis J.",24.63,52.22,114.3,121.67,148.2,187.17,226.13,262.07,277.6,10.6,24494,14039,2041,54,M,CAN,ON,Toronto,14534,2
12710,"Douglas, Stewart",25.78,51.63,103.45,109.15,130.68,162.53,196.3,232.12,246.93,9.43,19483,11756,1756,53,M,CAN,ON,Mississauga,14585,2
12726,"Paquet, Pierre",24.05,48.38,98.85,104.63,125.48,155.58,189.53,226.83,244.52,9.33,19017,11545,1716,50,M,CAN,QC,Quebec,14606,2
12773,"Gallagher, Neil",26.3,53.6,110.4,116.75,140.3,177.55,219.35,261.4,278.13,10.62,24549,14067,2044,54,M,CAN,ON,Toronto,14664,2
12779,"Neal, Wesley A",24.52,48.92,97.98,103.32,122.57,148.22,174.75,209.27,224.8,8.58,13849,9358,1306,51,M,CAN,AB,Eckville,14671,2
12796,"Duval, Christian",27.37,54.32,111.7,118.68,143.5,177.43,216.7,252.75,268.93,10.27,23284,13485,1976,51,M,CAN,QC,Montreal,14693,2
12804,"Hodgins, Kevin R",24.43,49.22,103.65,110.05,136.07,170.57,205.48,240.7,257.65,9.83,21419,12601,1232,55,M,CAN,ON,London,14702,2
12838,"Malo, Robert",23.97,48.03,96.27,101.58,120.98,147.57,175.42,203.72,216.08,8.25,11158,8154,441,56,M,CAN,QC,Montreal,14740,2
12868,"Morley, Dan",24.87,49.75,100.75,106.45,127.88,158.87,192.03,225.85,240.13,9.17,18125,11186,1657,50,M,CAN,AB,Calgary,14771,2
12879,"Connor, Patrick J.",25.83,51.72,107.45,113.4,134.48,163.3,192.9,221.15,233.17,8.9,16139,10330,1503,54,M,CAN,ON,London,14782,2
12892,"Loubert, Gene M",24.9,49.62,99.8,105.23,124.82,150.67,177.55,205.12,218.02,8.32,11795,8454,517,55,M,CAN,ON,London,14797,2
12893,"Allan, Bill",24.72,49.27,99.6,105.08,124.72,151.93,181.18,210.03,222.67,8.5,13208,9082,627,57,M,CAN,ON,Burlington,14798,2
12899,"Johnson, John D",23.93,49.02,101.02,106.68,127.12,154.77,183.28,210.9,223.42,8.53,13447,9183,31,68,M,CAN,ON,Toronto,14804,2
12916,"Martin, Reinhold",24.32,48.5,98.45,103.58,123.92,148.85,173.98,198.8,209.67,8.0,9230,7182,836,53,M,CAN,ON,Windsor,14823,2
12941,"Pellerin, Bryan",24.87,49.72,100.03,105.6,127.62,156.68,189.33,222.13,234.47,8.95,16566,10501,1538,52,M,CAN,ON,Barrie,14857,2
12946,"Balan, Adrian",24.45,48.93,100.67,106.13,126.78,157.28,190.38,224.95,240.88,9.2,18274,11248,1022,55,M,CAN,ON,Mississauga,14862,2
12950,"Kang, Sinung",24.3,47.87,95.53,100.65,119.27,145.0,170.67,196.38,208.1,7.95,8708,6887,751,50,M,CAN,ON,Toronto,14866,2
12954,"Aucoin, Gerry J.",24.5,49.73,102.67,108.55,130.75,160.88,198.02,230.02,245.98,9.38,19301,11669,1086,55,M,CAN,ON,Cambridge,14871,2
12957,"Gervais, Daniel",25.65,51.45,104.8,110.62,131.77,159.77,188.33,215.53,227.63,8.68,14646,9675,1379,51,M,CAN,QC,St-Hubert,14875,2
12960,"Norman, Ian R.",23.8,48.02,96.7,102.0,121.33,146.42,172.85,199.37,211.33,8.07,9724,7446,895,50,M,CAN,ON,London,14879,2
13096,"Denault, Sylvain",24.6,49.63,99.92,105.37,125.2,151.73,180.17,208.97,222.95,8.52,13296,9121,1254,50,M,CAN,QC,Saint-Nicolas,15031,2
13125,"Navratil, Peter",24.18,48.52,100.52,106.02,126.08,152.73,180.65,210.12,221.35,8.45,12830,8924,144,60,M,CAN,ON,Thunder Bay,15062,2
13149,"Ouellette, Robert",23.12,46.57,93.9,99.05,117.6,141.9,166.27,190.6,201.3,7.68,6774,5727,496,50,M,CAN,QC,Mont-Royal,15091,2
13170,"Lacroix, Philippe",24.35,48.4,96.57,101.9,121.22,148.15,178.98,209.27,222.65,8.5,13200,9077,1245,54,M,CAN,QC,St-Paul D'Abbotsford,15115,2
13217,"Faust, Mark S.",23.8,48.02,98.95,105.7,127.95,158.85,190.65,223.52,236.77,9.03,17223,10775,1589,54,M,CAN,ON,London,15167,2
13259,"Morgese, Luigi",26.53,53.13,106.83,112.77,136.6,171.47,203.47,232.48,245.3,9.37,19165,11616,1730,52,M,CAN,QC,Montreal,15214,2
13268,"Roy, Rob C",24.27,49.28,101.68,107.6,129.3,160.35,194.6,228.68,244.08,9.32,18918,11500,1057,56,M,CAN,ON,Peterborough,15225,2
13269,"Ferris, Dennis A.",22.98,47.05,95.43,100.78,120.1,145.88,172.67,202.5,216.62,8.27,11338,8236,461,58,M,CAN,QC,Wakefield,15226,2
13276,"Rancourt, Jasmin",25.13,50.27,101.57,106.93,128.95,154.87,182.65,211.1,223.52,8.53,13475,9193,1266,51,M,CAN,QC,Amos,15233,2
13307,"Garton, Roger J",32.92,65.87,133.37,140.58,168.17,223.38,271.05,310.53,328.45,12.53,29407,16417,2338,52,M,CAN,ON,St.thomas,15268,2
13310,"Okany, Tom",24.37,49.52,101.53,107.13,127.05,153.87,180.58,205.85,219.15,8.37,12155,8607,540,56,M,CAN,MB,Winnipeg,15271,2
13317,"Fitzgerald, Peter M",23.52,48.0,98.45,103.87,123.83,151.18,181.0,212.87,226.92,8.67,14440,9599,1363,51,M,CAN,ON,Mississauga,15278,2
13340,"Fagan, Francis",24.63,49.4,99.3,104.7,124.15,149.15,174.48,198.77,209.85,8.02,9294,7218,61,64,M,CAN,PE,Charlottetown,15301,2
13361,"Cass, Murray L.",24.93,50.53,102.35,107.92,128.27,154.55,180.25,206.05,217.17,8.28,11517,8320,482,59,M,CAN,ON,Markham,15325,2
13406,"Deputter, John G.",24.52,49.25,99.58,105.07,124.92,151.83,180.65,209.72,222.95,8.52,13300,9123,162,60,M,CAN,ON,London,15380,2
13408,"Doherty, Bill",23.33,47.0,96.57,102.02,122.05,149.47,177.9,206.77,220.8,8.43,12657,8845,137,62,M,CAN,ON,Dryden,15382,2
13416,"Audet, Raymond",24.58,49.98,105.83,111.97,137.07,172.6,209.08,243.35,257.77,9.83,21439,12608,602,64,M,CAN,QC,Baie St-Paul,15392,2
13457,"Colpitts, Kraig",24.45,48.65,97.2,102.5,121.98,147.92,175.83,205.33,218.05,8.32,11806,8460,1106,52,M,CAN,NB,Moncton,15439,2
13458,"Andrews, Ellis G. II",23.87,49.28,100.77,106.42,127.45,155.77,185.35,213.9,227.28,8.68,14546,9634,38,69,M,CAN,BC,Penticton,15440,2
13547,"Stanley, David W.",25.4,51.52,103.63,109.48,129.85,156.07,182.63,208.38,219.37,8.38,12230,8641,550,55,M,CAN,ON,Cambridge,15546,2
13557,"Markle, Terence R.",23.15,46.67,93.53,98.6,117.0,141.47,166.85,191.97,203.5,7.77,7359,6107,184,55,M,CAN,AB,Calgary,15558,2
13563,"Griffiths, Jeremy S.",24.37,48.62,97.88,103.0,122.25,147.45,173.87,202.47,216.52,8.27,11303,8220,457,58,M,CAN,ON,Toronto,15564,2
13604,"Morin, Denis",24.1,49.4,104.8,111.1,135.57,171.25,209.37,247.68,263.23,10.05,22359,13046,1288,55,M,CAN,QC,Levis,15610,2
13615,"Guindon, Michel J",28.12,57.12,115.97,122.15,147.5,184.0,219.6,254.05,268.4,10.25,23216,13450,1973,52,M,CAN,ON,Guelph,15622,2
13695,"Mulligan, Bryan",24.73,49.42,99.97,105.42,125.25,151.77,178.87,206.02,218.05,8.32,11805,8459,518,56,M,CAN,ON,Mississauga,15719,2
13696,"Wang, Larry",25.9,51.9,104.67,110.37,131.27,159.35,187.48,214.55,226.28,8.63,14267,9533,710,55,M,CAN,ON,Richmond Hill,15720,2
13768,"Mackenzie, Bruce A",25.83,52.22,106.6,112.5,134.48,163.83,198.12,237.28,253.98,9.7,20789,12322,1184,57,M,CAN,BC,Brentwood Bay,15799,2
13796,"Wilkins, Darrell F",24.22,48.22,96.42,101.68,121.22,147.38,175.15,204.52,216.93,8.28,11442,8290,475,56,M,CAN,NB,Moncton,15828,2
13834,"Horne, Mike J.",25.58,51.13,103.08,108.82,130.05,161.45,194.15,222.88,235.0,8.97,16723,10569,899,57,M,CAN,ON,Ottawa,15869,2
13996,"Moore, Randy K",22.95,46.65,95.15,100.32,119.55,144.67,171.8,199.02,210.83,8.05,9587,7364,301,58,M,CAN,ON,Scarborough,16056,2
14007,"Nolin, Regent",23.45,48.02,99.0,104.65,125.65,156.18,189.47,222.13,235.95,9.0,16999,10681,923,58,M,CAN,QC,Quebec,16069,2
14027,"Brydges, Graham E",23.93,47.88,95.6,100.85,119.85,145.08,171.95,202.42,215.55,8.23,10997,8073,421,57,M,CAN,ON,Waterloo,16089,2
14056,"Gellately, Bruce",26.25,53.65,114.17,120.4,145.77,178.7,215.28,251.38,266.45,10.17,22877,13282,1312,56,M,CAN,NL,St. John's,16127,2
14139,"Doyon, Gilbert",24.52,49.1,99.78,105.38,126.33,155.53,187.58,219.0,236.52,9.03,17157,10744,937,55,M,CAN,QC,Granby,16219,2
14178,"Muldoon, Paul",24.58,49.23,99.47,105.07,125.02,152.9,184.38,214.32,228.27,8.72,14833,9765,752,57,M,CAN,ON,Toronto,16266,2
14254,"Cooney, Rick",25.7,51.8,105.68,111.62,134.0,164.93,196.5,226.57,238.75,9.12,17755,11024,982,56,M,CAN,BC,Sechelt,16353,2
14255,"Groot, Nick",22.83,46.93,96.02,101.52,121.28,148.18,176.33,205.83,218.9,8.35,12076,8580,536,55,M,CAN,ON,Ingersoll,16355,2
14265,"Nelson, Robert J.",26.35,53.5,110.77,117.07,140.0,169.95,200.88,232.97,246.08,9.4,19315,11675,1088,57,M,CAN,SK,Regina,16367,2
14291,"O'Brien, Patrick J.",24.27,48.93,97.08,102.35,121.83,146.97,172.92,198.93,210.9,8.05,9605,7377,304,55,M,CAN,NB,Moncton,16397,2
14382,"Ross, William",24.02,48.57,97.37,102.68,121.72,147.7,173.55,199.87,212.32,8.1,10027,7601,336,56,M,CAN,AB,Edmonton,16498,2
14398,"Garcia, Joseph",24.37,48.43,96.77,102.02,120.95,146.37,172.38,198.45,209.9,8.02,9316,7233,2,70,M,CAN,AB,St. Albert,16516,2
14406,"Bertolas, Frank",24.42,49.27,100.57,106.2,126.57,153.17,180.17,207.42,219.6,8.38,12318,8685,558,55,M,CAN,ON,Richmond Hill,16524,2
14436,"Nelson, Gord",24.03,47.82,95.63,100.9,120.05,145.53,171.8,200.97,213.63,8.15,10411,7782,365,58,M,CAN,ON,Mississauga,16561,2
14457,"Shea, Shawn M.",26.63,55.28,113.1,118.85,139.38,165.88,191.98,217.27,228.02,8.7,14751,9726,745,57,M,CAN,PE,Stratford,16588,2
14469,"Oliver, Fred W",25.72,51.75,104.42,110.1,130.9,158.1,185.43,211.93,223.98,8.55,13604,9256,175,63,M,CAN,ON,Oshawa,16603,2
14525,"Rancourt, Rene",26.62,54.55,109.92,115.92,138.12,167.63,197.97,227.98,240.48,9.18,18189,11211,1014,55,M,CAN,QC,Matagami,16669,2
14545,"Millett, Ronald",27.17,55.18,116.0,122.53,147.35,183.48,227.62,275.77,297.27,11.35,26950,15212,1537,57,M,CAN,ON,Midland,16692,2
14557,"Caspi, Ben-Zion",27.12,56.4,113.78,120.07,143.22,174.7,209.93,246.98,263.25,10.05,22362,13048,223,65,M,CAN,ON,Ottawa,16705,2
14574,"Brims, Drew C.",25.72,52.35,108.5,114.6,138.17,169.2,203.12,236.22,250.6,9.57,20163,12053,150,66,M,CAN,ON,Aurora,16725,2
14585,"Hayes, John",25.3,51.13,106.83,112.88,135.23,165.05,197.12,228.78,242.73,9.27,18641,11402,102,65,M,CAN,ON,Beamsville,16739,2
14612,"Vautour, Vincent J",25.45,51.65,105.77,111.77,134.02,164.47,200.82,246.33,263.8,10.07,22464,13095,1297,56,M,CAN,NB,Saint John,16774,2
14658,"Zablosky, James Paul",23.65,48.3,99.0,104.72,125.55,153.38,182.18,215.62,229.8,8.77,15243,9947,47,66,M,CAN,BC,Vancouver,16827,2
14680,"Paterson, Kevin D.",23.9,47.9,96.48,101.88,121.23,146.7,172.53,198.68,210.37,8.03,9453,7298,292,55,M,CAN,ON,Mississauga,16850,2
14714,"Dunlop, Doug P",24.43,49.92,103.12,109.05,131.95,163.78,197.48,233.18,248.8,9.5,19793,11901,1126,59,M,CAN,ON,Kincardine,16888,2
14726,"Robinson, Rob W.",24.88,50.92,107.02,113.52,139.48,173.62,208.85,248.15,263.88,10.07,22477,13100,670,64,M,CAN,ON,Toronto,16901,2
14754,"Kraus, Herm",26.38,53.28,109.25,115.6,139.32,170.98,203.42,234.9,248.5,9.48,19742,11877,507,62,M,CAN,AB,Calgary,16935,2
14831,"Mcnair, Robert G",23.8,48.02,96.7,102.07,121.17,146.75,174.15,204.92,217.23,8.3,11540,8328,486,56,M,CAN,ON,London,17023,2
14872,"Garcia, Victor",23.07,47.45,99.58,105.48,129.85,167.5,216.88,261.22,279.83,10.68,24788,14171,1415,57,M,CAN,ON,Toronto,17066,2
14900,"Stacey, Eric J.",26.27,51.53,105.77,111.57,133.92,165.75,200.2,238.67,255.73,9.77,21102,12462,1211,55,M,CAN,BC,Delta,17095,2
14945,"Anderson, Christopher N.",23.17,47.55,95.97,101.33,120.75,146.63,173.62,200.7,213.03,8.13,10242,7702,14,66,M,CAN,NS,Bayport,17146,2
14998,"Jones, Stephen M",27.63,54.77,108.63,114.58,136.17,165.15,195.13,224.97,238.17,9.1,17593,10957,971,55,M,CAN,ON,Toronto,17210,2
15023,"Cheung, Edmond",24.67,49.82,100.37,105.8,125.78,152.62,179.77,206.13,217.32,8.3,11562,8340,490,57,M,CAN,BC,Richmond,17236,2
15080,"Craig, Jack",24.1,48.8,101.93,107.65,128.93,159.97,189.22,219.33,232.37,8.87,15944,10249,275,62,M,CAN,ON,Pickering,17301,2
15125,"Vienneau, Maurice J.",25.0,50.23,105.6,111.82,136.9,173.0,215.95,268.85,286.05,10.92,25620,14551,1457,55,M,CAN,NB,Notre-Dame,17355,2
15154,"Gibson, Michael C",23.68,47.52,101.48,107.38,130.02,161.07,193.68,225.8,239.4,9.13,17937,11120,997,56,M,CAN,ON,Sarnia,17386,2
15247,"Gionet, Eric F",24.47,48.92,97.85,103.18,125.15,153.52,189.57,219.93,233.17,8.9,16135,10328,292,60,M,CAN,NB,Fredericton,17495,2
15285,"Brown, Eric",24.97,49.73,101.65,107.43,129.5,159.0,190.17,221.22,234.57,8.95,16596,10513,884,56,M,CAN,AB,Calgary,17538,2
15291,"Beard, Eric",23.5,47.45,96.82,102.2,122.27,150.08,179.6,209.77,222.2,8.48,13083,9037,621,55,M,CAN,ON,Waterloo,17544,2
15399,"Sicsic, Henri-Paul",26.18,55.7,114.88,120.77,150.67,184.63,217.82,248.62,262.4,10.02,22247,13003,660,61,M,CAN,ON,Toronto,17667,2
15413,"Russell, Dalton M",23.87,48.4,98.63,104.05,124.48,151.52,181.83,211.67,224.4,8.57,13727,9308,673,59,M,CAN,AB,Grande Prairie,17682,2
15483,"Wilson, Brady G",24.83,49.67,101.08,106.88,129.7,157.72,186.68,215.22,228.03,8.7,14763,9730,746,55,M,CAN,ON,Guelph,17762,2
15503,"Reeve, Simon R",24.32,52.5,114.07,120.65,148.25,192.22,239.12,286.87,307.4,11.73,27852,15655,929,63,M,CAN,ON,Mississauga,17785,2
15543,"Straussfogel, Dennis M",24.08,49.42,100.12,105.62,125.97,153.0,182.03,215.45,227.45,8.68,14595,9656,736,57,M,CAN,BC,Prince George,17831,2
15600,"Kavanagh, Basil",28.4,56.45,114.0,120.37,143.55,176.1,212.97,247.12,263.7,10.07,22441,13084,1293,57,M,CAN,NL,St. John's,17893,2
15670,"Dery, Normand",27.15,55.22,117.78,124.73,153.23,192.13,236.02,277.43,294.52,11.23,26661,15073,869,62,M,CAN,QC,Boisbriand,17969,2
15676,"Jenkner, Rick W",25.15,49.88,99.87,105.27,124.9,150.27,176.77,204.85,217.43,8.3,11602,8359,496,59,M,CAN,BC,Vernon,17975,2
15695,"Villemaire, Mario",24.98,50.1,100.62,106.2,125.93,151.25,177.0,202.37,213.97,8.17,10530,7839,373,57,M,CAN,ON,Ottawa,18003,2
15718,"Hood, Alastair",28.55,58.65,122.82,129.62,157.17,201.67,243.85,284.93,302.6,11.55,27463,15464,2209,52,M,CAN,ON,Oakville,18031,2
15720,"Westgarth, Ralph W.",24.52,49.55,101.03,106.73,127.27,154.05,181.63,209.13,221.27,8.45,12799,8909,141,63,M,CAN,ON,Barriefield,18033,2
15744,"Leavitt, Barton K.",25.87,51.85,103.72,109.27,129.73,155.7,182.62,209.97,222.05,8.48,13035,9013,613,59,M,CAN,AB,Cardston,18061,2
15746,"Haines, Terry",25.25,50.12,103.48,109.63,135.52,180.07,235.18,291.7,313.65,11.97,28382,15937,954,64,M,CAN,NB,New Maryland,18063,2
15773,"Patry, Marc R.",33.93,66.5,133.43,141.32,167.82,209.37,255.48,301.62,321.77,12.28,28991,16219,974,60,M,CAN,ON,Ottawa,18095,2
15787,"Leblanc, Francois",25.78,54.8,120.23,127.17,156.95,193.38,229.85,262.03,275.73,10.53,24247,13920,1391,57,M,CAN,QC,Amqui,18111,2
15809,"Beaudoin, Guy",26.33,52.28,104.88,110.45,130.65,157.48,184.73,211.48,223.03,8.52,13320,9137,643,58,M,CAN,ON,Manotick,18135,2
15827,"Cormie, David",26.6,52.27,105.25,110.92,132.08,160.82,192.27,224.5,238.55,9.1,17704,11000,372,60,M,CAN,MB,Winnipeg,18155,2
15883,"Macintyre, Scott J",26.7,54.75,109.27,115.47,137.83,168.72,199.52,231.1,246.18,9.4,19338,11683,1089,56,M,CAN,NS,Elmsdale,18220,2
15910,"Swainson, Robert J.",26.62,53.22,107.28,113.17,134.98,164.1,193.37,221.98,234.03,8.93,16416,10442,872,57,M,CAN,ON,Nipigon,18249,2
15958,"Letourneau, Claude",24.58,50.52,103.27,109.08,129.78,156.63,184.82,213.28,225.77,8.62,14132,9479,32,67,M,CAN,QC,Saint-Vallier,18308,2
15983,"Gagnon, Firmin",24.55,49.43,101.0,106.62,130.23,166.02,204.72,242.22,257.78,9.83,21441,12610,1233,55,M,CAN,QC,Sherbrooke,18341,2
15994,"Sachrajda, Andrew",24.78,49.63,100.28,105.78,125.92,152.67,180.37,207.98,220.05,8.4,12442,8744,570,59,M,CAN,ON,Ottawa,18353,2
15997,"Duerksen, John V",26.9,54.63,111.45,117.68,140.27,171.63,202.32,234.82,248.63,9.48,19771,11891,1125,55,M,CAN,AB,Cochrane,18356,2
16042,"Bruce, Rob",24.87,50.15,101.97,107.68,128.77,158.5,189.12,223.37,238.43,9.1,17676,10986,976,57,M,CAN,ON,Toronto,18406,2
16045,"Woods, Terry",27.45,56.43,113.95,119.78,141.75,170.62,201.35,231.07,245.13,9.35,19132,11601,1075,57,M,CAN,ON,Stittsville,18409,2
16048,"Boudreault, Andre",24.3,49.53,101.45,107.12,127.77,155.48,185.55,216.15,230.38,8.8,15405,10016,239,61,M,CAN,QC,St-Honore De Chicoutimi,18412,2
16085,"Thuss, Gerry H",26.02,53.18,107.47,113.77,135.82,169.18,208.87,260.55,283.15,10.8,25245,14378,1436,56,M,CAN,ON,Stratford,18452,2
16104,"Chan, Chris",25.28,51.15,109.33,115.35,140.48,177.28,216.75,260.92,276.42,10.55,24339,13961,1396,55,M,CAN,BC,Vancouver,18474,2
16110,"Schoenthaler, Lorne E",23.62,48.08,97.85,103.35,124.03,153.12,184.75,216.22,230.4,8.8,15407,10018,802,58,M,CAN,AB,Calgary,18481,2
16124,"Kreutz, Peter",23.72,47.52,97.28,102.75,123.63,151.18,179.2,207.37,219.68,8.38,12348,8701,562,55,M,CAN,SK,Lashburn,18498,2
16162,"Tegano, Joseph F.",24.93,49.48,98.83,104.4,123.67,149.0,175.15,200.22,211.02,8.05,9637,7394,306,55,M,CAN,ON,Ottawa,18538,2
16193,"Rigitano, Vincenzo",23.5,46.58,94.18,99.32,118.17,143.45,168.95,193.97,204.9,7.82,7784,6361,44,60,M,CAN,ON,Stoney Creek,18576,2
16251,"Bourbonniere, Paul",25.05,51.25,104.32,110.05,130.83,158.67,187.07,214.92,227.2,8.67,14526,9629,197,60,M,CAN,ON,Markham,18644,2
16263,"Chung, Henry",26.63,52.03,103.15,108.72,129.82,159.5,191.0,221.8,235.47,8.98,16852,10621,915,58,M,CAN,ON,Markham,18659,2
