,name,5k,10k,20k,half,25k,30k,35k,40k,official,pace,rank_overall,rank_in_gender_only,rank_in_division,age,gender,country,state,city,bib,cluster
1683,"Seidler, Karl H.",20.6,41.55,83.85,88.43,104.9,126.63,149.03,171.58,181.43,6.93,2594,2450,103,50,M,GER,others,Meinersen,1910,4
1691,"Krieger, Peter Jr.",19.53,39.28,78.87,83.13,98.38,118.65,139.32,159.08,167.92,6.42,779,738,604,35,M,SUI,others,Emmenbruecke,1921,4
1709,"Otsuka, Takuo",20.07,40.18,82.55,87.22,104.13,126.97,151.38,176.87,188.85,7.22,3901,3587,637,42,M,JPN,others,Tama Tokyo,1941,4
1718,"Fellin, Luca",19.75,39.87,81.1,85.5,101.68,123.13,144.67,165.67,175.05,6.68,1501,1417,1086,38,M,ITA,others,Trento,1952,4
1728,"Moyo, Arturo H.",19.47,39.93,81.87,86.45,103.08,124.98,147.7,169.88,179.93,6.87,2356,2226,1596,34,M,MEX,others,Naucalpan,1962,4
1735,"Honour, Dan",19.87,39.9,80.88,85.45,101.77,123.6,146.07,167.87,177.52,6.78,1861,1761,1313,36,M,GBR,others,Twickenham,1969,4
1746,"Watts, Karl",19.08,38.33,77.9,82.22,97.98,118.82,139.93,160.9,170.02,6.5,960,911,104,40,M,GBR,others,Notts,1982,4
1752,"Bordin, Gelindo",25.45,50.63,103.32,109.1,131.57,168.4,205.47,237.37,250.62,9.57,20167,12056,1151,55,M,ITA,others,Biella,1990,4
1757,"La Gerche, Andre",17.82,35.03,70.4,74.25,88.3,107.15,127.1,147.95,156.88,6.0,225,201,17,40,M,AUS,others,Camberwell,1995,4
1773,"Huber, Martin",20.05,40.17,80.3,84.77,101.25,124.22,150.92,178.6,190.82,7.28,4301,3923,729,44,M,BRA,others,Sao Paulo,2016,4
1827,"Woods, Guy",20.48,41.3,86.47,91.18,108.73,133.02,162.45,199.12,213.2,8.13,10286,7719,3459,33,M,JPN,others,"Shinagawa-Ku, Tokyo",2081,4
1835,"Chitto, Mario",20.48,41.23,84.08,88.82,105.37,127.77,161.05,202.32,215.07,8.22,10851,8001,1485,43,M,ITA,others,Urago D Oglio,2091,4
1849,"Quanming, Zhao",20.1,41.62,86.6,93.93,115.48,145.13,174.65,223.65,241.48,9.22,18397,11304,1874,40,M,CHN,others,Beijing,2105,4
1851,"Turrini, Giampaolo",19.43,39.17,79.5,83.88,99.85,121.07,143.37,165.4,175.58,6.7,1579,1491,202,43,M,ITA,others,Roma,2110,4
1882,"Doherty, Declan",20.75,41.17,82.88,87.47,103.78,125.35,147.23,168.85,178.25,6.8,1988,1880,282,43,M,IRL,others,Thurles,2144,4
1884,"Whitworth, Martin J.",19.25,39.08,78.88,83.15,98.73,119.23,140.37,161.4,170.82,6.52,1026,973,117,40,M,GBR,others,St. Albans,2146,4
1887,"Gallagher, Gareth J.",20.23,39.85,79.97,84.33,100.2,121.4,143.95,167.37,177.72,6.78,1900,1798,1333,32,M,GBR,others,London,2149,4
1894,"Purcell, Pat",20.18,40.35,82.67,87.42,105.57,130.28,157.85,188.83,200.22,7.65,6524,5568,2971,39,M,IRL,others,Kilkenny,2156,4
1896,"Svensson, Kenth T.",19.73,39.72,80.47,84.83,101.37,123.25,145.75,167.92,177.62,6.78,1883,1783,262,43,M,SWE,others,Stockholm,2159,4
1913,"Bordignon, Daniele",20.42,40.67,81.7,86.22,102.42,124.35,146.55,168.03,177.13,6.77,1800,1701,247,40,M,ITA,others,Mussolente,2179,4
1914,"Landeo Carranza, Oliver Enrique Sr.",21.83,43.42,87.48,92.3,109.97,134.45,160.2,184.28,194.33,7.42,5119,4566,2667,29,M,PER,others,Lima,2180,4
1961,"Marpeau, Benoit",19.2,38.62,77.48,81.73,96.83,117.13,137.88,159.7,248.85,9.5,19813,11910,4202,34,M,FRA,others,Neuilly Sur Seine,2233,4
1964,"Platt, Richard D.",18.53,37.77,77.15,81.3,97.08,119.02,142.12,165.73,175.52,6.7,1566,1479,1128,37,M,SIN,others,Singapore,2236,4
1967,"Barnett, James R.",20.62,41.08,82.37,86.88,103.28,124.73,146.38,167.87,177.27,6.77,1829,1730,1294,33,M,GBR,others,Stockport,2239,4
1973,"Froissart, Laurent",19.42,39.17,79.65,84.17,100.42,121.87,143.4,164.83,174.58,6.67,1437,1358,81,49,M,FRA,others,Evrecy,2245,4
1979,"Yeung, Kam Hung",20.02,40.38,81.58,86.1,102.65,124.58,147.25,169.4,179.18,6.85,2190,2070,318,44,M,HKG,others,Hong Kong,2251,4
1988,"Theoto, Joao Jr.",20.38,40.45,80.93,85.38,101.05,121.8,142.83,165.35,177.2,6.77,1809,1710,14,55,M,BRA,others,Jundiai S.p.,2265,4
2001,"Bruusgaard, Thomas H.",21.33,43.08,87.65,92.52,110.18,134.2,159.57,185.25,196.45,7.5,5575,4900,2778,32,M,NOR,others,Oslo,2280,4
2009,"Hita Hita, Luis Mariano Sr.",28.75,57.82,117.07,123.23,147.73,195.4,228.67,261.72,275.67,10.52,24239,13919,1390,56,M,ESP,others,Madrid,2289,4
2011,"Salas, Ernesto",20.23,40.43,81.18,85.6,101.48,122.32,143.93,164.57,173.57,6.63,1306,1235,153,43,M,MEX,others,Mexico City,2291,4
2020,"Skotheim, Rolf",19.82,39.68,79.78,84.1,99.97,120.77,141.72,162.53,171.62,6.55,1101,1045,827,39,M,NOR,others,Oslo,2301,4
2030,"Gonzalez Castro, Pablo Sr.",19.53,39.22,78.2,82.42,97.62,117.55,136.38,154.48,162.33,6.2,435,407,350,37,M,CHI,others,Santiago,2312,4
2036,"Rodas, Harald E.",19.82,39.82,80.8,85.35,101.92,123.88,148.72,178.5,194.1,7.42,5060,4524,885,41,M,GUA,others,Guatemala,2320,4
2049,"Hiramatsu, Naoto",20.7,41.77,84.35,88.93,105.57,127.3,148.47,169.28,178.82,6.83,2097,1981,147,47,M,JPN,others,Tokyo,2334,4
2074,"McAuley, Shane",20.02,40.03,80.27,84.72,100.57,121.37,142.85,165.37,185.52,7.08,3306,3074,2074,39,M,IRL,others,Dublin,2363,4
2076,"Giro, Xavier G.",20.73,41.55,83.58,88.08,104.77,127.22,150.62,175.57,187.82,7.17,3710,3428,2236,37,M,ESP,others,Badalona,2365,4
2115,"Camenzind, Peter",20.93,41.93,84.32,88.98,106.27,130.27,154.35,176.55,186.68,7.13,3499,3243,8,62,M,SUI,others,Adliswil,2411,4
2120,"Shear, Peter",20.37,40.75,82.63,87.23,103.9,125.52,150.22,187.65,202.37,7.73,7041,5906,1168,43,M,AUS,others,Sydney,2416,4
2123,"Ukitsu, Yasuhiro",21.02,42.07,85.12,89.83,106.5,128.68,151.8,174.23,184.93,7.07,3203,2991,483,41,M,JPN,others,Tokyo,2419,4
2141,"Bourdu, Gregoire",19.95,40.27,81.98,86.55,103.18,127.13,156.05,185.0,197.4,7.53,5781,5049,2818,34,M,FRA,others,Neuilly Sur Seine,2440,4
2142,"Kwok, Lawrence Wai Hay",24.88,50.43,117.97,123.22,142.55,169.0,196.85,226.4,238.4,9.1,17662,10981,4030,33,M,HKG,others,Hong Kong,2442,4
2146,"Graham, Ian J.",21.2,41.7,82.8,87.32,103.87,124.77,145.67,165.4,174.02,6.65,1356,1282,165,40,M,NZL,others,Dunedin,2446,4
2155,"Matulovich, Nicholas J.",24.87,50.45,105.98,112.15,135.68,167.93,202.05,234.7,249.65,9.53,19976,11968,4210,27,M,RSA,others,Rivonia,2455,4
2158,"Moribuchi, Tohru",20.1,40.82,84.13,88.82,106.3,128.85,152.08,174.55,184.43,7.05,3127,2925,276,46,M,JPN,others,Minoh-City Osaka,2458,4
2165,"Tatsumi, Norihiro",19.97,39.72,80.05,84.47,100.45,121.62,142.92,163.6,172.57,6.58,1192,1128,63,47,M,JPN,others,Takasago,2465,4
2166,"Hall, Matthew",19.42,38.98,78.77,83.12,98.58,118.97,139.2,158.97,167.82,6.42,763,722,82,41,M,GBR,others,London,2466,4
2175,"Olausson, Anders Sr.",20.08,40.28,81.25,85.77,102.35,124.52,147.27,169.52,179.55,6.85,2277,2151,169,45,M,SWE,others,Ludvika,2479,4
2185,"Da Silva, Jose Rozinei",19.98,39.63,80.15,84.57,100.73,122.45,145.32,168.77,179.52,6.85,2268,2143,329,43,M,BRA,others,Sao Paulo,2490,4
2195,"Nakamura, Yuji",20.32,40.48,81.9,86.5,103.2,125.93,149.08,171.73,181.77,6.93,2642,2491,108,51,M,JPN,others,"Moriguchi City, Osaka",2500,4
2199,"Komoto, Tatsuo",20.63,41.17,83.57,88.23,105.68,129.9,156.13,184.22,197.2,7.53,5726,5013,2807,37,M,JPN,others,Tokyo,2504,4
2211,"Hall, Richard J.",20.03,40.37,81.0,85.42,101.2,121.9,143.1,164.3,174.23,6.65,1385,1309,171,42,M,HKG,others,Clearwater Bay,2517,4
2228,"Ericson, Anders",19.13,38.27,77.5,81.8,97.47,118.42,139.78,162.98,174.28,6.65,1389,1313,41,51,M,SWE,others,Stockholm,2536,4
2240,"Li, Chun Yin",20.48,40.9,81.53,86.02,101.77,122.48,143.27,163.02,172.27,6.58,1160,1101,866,32,M,HKG,others,Hong Kong,2553,4
2244,"Larsson, Patrik",19.75,39.7,80.32,84.8,100.8,121.85,143.18,164.53,173.73,6.63,1326,1254,74,47,M,SWE,others,Stockholm,2557,4
2259,"Day, Jon",22.07,47.4,100.8,107.25,128.28,157.78,188.85,218.43,227.77,8.7,14687,9691,3793,30,M,GBR,others,London,2574,4
2263,"Niu, Chao",19.35,38.67,79.52,83.97,102.08,130.17,162.1,191.6,210.67,8.05,9536,7340,3371,27,M,CHN,others,Beijing,2578,4
2265,"Kummer, Laurens",19.82,39.87,81.2,85.73,102.57,124.4,147.27,169.83,179.6,6.87,2291,2164,1553,36,M,NED,others,Haarlem,2582,4
2266,"Wu, Ming-Chieh",18.88,38.45,78.12,82.42,98.13,118.57,139.07,159.55,168.78,6.45,853,808,656,33,M,TPE,others,Yilan County,2583,4
2273,"Gething, David",20.03,40.35,81.0,85.42,101.33,122.52,144.18,165.58,174.85,6.68,1465,1385,1065,39,M,HKG,others,Clearwater Bay,2590,4
2281,"Berry, James D.",20.2,40.82,82.75,87.37,104.27,127.02,150.07,173.85,184.45,7.05,3128,2926,1989,29,M,GBR,others,Wellingborough,2600,4
2282,"Backstrom, Max",19.38,38.5,78.25,82.57,99.7,122.78,146.88,171.18,181.12,6.92,2549,2408,1700,23,M,SWE,others,Lund,2601,4
2283,"Gill, Christoph",20.62,40.97,82.1,86.63,102.88,124.6,146.82,169.2,179.03,6.83,2153,2036,155,48,M,GER,others,Berlin,2602,4
2311,"Solomon, Salih S",20.62,40.97,81.97,86.5,102.53,123.92,145.82,167.1,176.43,6.73,1681,1587,1200,33,M,RSA,others,Cape Town,2633,4
2312,"Artist, Steven",19.35,38.62,77.87,82.25,98.6,121.12,146.02,177.92,191.05,7.3,4338,3952,2442,29,M,GBR,others,London,2634,4
2319,"Gomez, Alfonso",20.35,40.55,81.35,85.85,101.98,123.03,144.07,164.37,173.45,6.62,1285,1215,70,45,M,COL,others,Bogota,2641,4
2327,"Collie, Anthony P.",20.8,41.53,82.55,87.12,103.83,127.28,154.75,184.22,196.52,7.5,5588,4906,2780,39,M,AUS,others,Bellevue Hill,2650,4
2330,"Stanfield, Grant",19.78,39.72,79.82,84.15,99.82,120.82,142.97,165.68,175.63,6.7,1586,1498,1141,26,M,AUS,others,Victoria,2653,4
2332,"Fernandes, Jacques J Sr.",20.33,40.42,80.72,85.13,101.07,121.87,143.42,164.38,173.75,6.63,1330,1258,160,41,M,BRA,others,Sao Paulo,2658,4
2353,"O'Herlihy, Colin",22.47,45.33,92.15,97.25,115.17,138.72,162.75,188.97,202.3,7.72,7027,5894,1164,43,M,IRL,others,County Cork,2685,4
2356,"O'Brien, Alan",22.47,45.35,92.18,97.13,115.17,138.72,162.75,188.97,202.32,7.72,7033,5899,3050,34,M,IRL,others,"Carrigaline, Co Cork",2688,4
2367,"Wu, Weidong",19.83,39.62,80.57,85.07,101.52,124.0,147.53,171.38,181.98,6.95,2682,2528,408,44,M,CHN,others,Beijing,2703,4
2384,"Septien, Luis Sr.",20.23,40.5,82.62,87.17,103.98,125.72,147.65,169.17,178.45,6.82,2022,1913,286,40,M,MEX,others,Mexico City,2720,4
2392,"Beedell, Simon",19.47,38.88,77.85,82.08,97.23,117.17,137.07,156.7,165.12,6.3,599,565,470,31,M,GBR,others,Little Chalfont,2729,4
2431,"Edwards, Gareth J.",21.15,42.1,84.37,89.03,105.87,128.32,151.97,178.22,190.52,7.27,4253,3877,719,40,M,GBR,others,Nottingham,2774,4
2433,"Tehrani, Ash",22.23,47.42,101.08,107.25,128.33,157.78,188.92,218.45,231.17,8.83,15621,10104,3869,32,M,GBR,others,London,2777,4
2444,"Jonasson, Per",19.92,39.65,80.27,84.75,101.15,123.93,146.23,169.62,178.9,6.83,2117,2000,150,48,M,SWE,others,Hagersten,2790,4
2446,"Martins, Fabio N. Sr.",20.52,40.77,81.55,86.02,102.62,123.43,144.67,164.48,173.18,6.62,1253,1187,930,36,M,BRA,others,Sao Paulo,2793,4
2450,"Larner, Brett W.",21.72,43.47,86.4,91.03,107.58,129.62,153.2,178.4,189.07,7.22,3949,3628,651,40,M,JPN,others,Tokyo-To,2797,4
2452,"Gobbo, Giacomo",21.85,44.42,90.77,95.85,114.5,147.95,175.88,203.67,215.43,8.23,10965,8060,3527,32,M,ITA,others,Thiene,2799,4
2453,"Beker, Jose D.",21.0,42.2,84.48,89.1,105.82,128.0,151.85,175.93,187.13,7.15,3568,3305,329,48,M,MEX,others,"Cuajimalpa, Mexico DF",2802,4
2455,"Lu, Yu-Ying",20.33,40.68,81.2,85.7,101.6,122.58,143.55,164.78,174.13,6.65,1370,1296,1005,30,M,TPE,others,Yilan,2804,4
2456,"Tobler, Rudolf Jr.",20.02,40.08,80.73,85.15,101.03,122.02,143.12,163.53,172.83,6.6,1215,1149,34,51,M,AUT,others,Neusiedl/See,2805,4
2465,"Lempe, Thomas",20.57,42.12,92.05,97.8,120.28,150.62,182.85,218.53,233.6,8.92,16291,10396,1771,40,M,GER,others,Seeblick Ot Hohennauen,2817,4
2468,"O'Byrne, Iain P.",20.07,39.67,78.78,83.03,98.3,118.85,140.0,161.0,170.38,6.5,984,933,753,27,M,IRL,others,Waterford,2820,4
2475,"Zietsman, Hendrik S",19.23,38.42,77.45,81.65,96.92,119.02,142.22,165.28,175.32,6.7,1536,1451,92,46,M,GBR,others,London,2829,4
2481,"Walsh, Ben S.",21.7,43.02,85.72,90.45,107.23,129.58,153.33,176.88,188.22,7.18,3778,3488,2258,37,M,GBR,others,Hitchin,2835,4
2482,"Van Warmerdam, Erik",20.0,40.07,80.35,84.68,100.3,121.25,143.0,165.97,176.75,6.75,1731,1636,1234,26,M,NED,others,Spaarndam,2836,4
2486,"Trulla, Riccardo",20.57,41.55,84.03,88.67,105.58,127.75,150.58,171.67,181.18,6.92,2552,2411,378,41,M,ITA,others,Creazzo,2840,4
2497,"Teuber, Till T.",18.48,38.13,77.95,82.22,97.93,119.7,141.85,163.88,173.17,6.62,1250,1184,68,47,M,GER,others,Hamburg,2851,4
2506,"Kan, Christopher A.",20.28,40.65,81.68,86.15,102.32,123.77,146.35,174.65,188.0,7.18,3745,3461,2249,30,M,SUI,others,Thalwil,2861,4
2512,"Thuns, Sebastian",20.6,41.2,82.45,86.95,103.17,124.88,147.83,172.57,184.7,7.05,3165,2960,2009,26,M,SWE,others,Oxie,2869,4
2516,"Steene, Johan",19.43,38.78,77.75,82.08,97.5,118.02,138.92,159.72,169.05,6.45,879,833,98,40,M,SWE,others,Stockholm,2873,4
2518,"Lindborg, Peter",19.75,39.72,80.38,84.82,100.82,121.87,143.2,164.8,174.5,6.67,1419,1341,79,47,M,SWE,others,Stockholm,2875,4
2527,"Vasovic, Daniel",19.73,39.4,79.75,84.18,100.25,121.7,144.28,167.3,177.78,6.78,1912,1808,1339,39,M,GER,others,Stuttgart,2886,4
2535,"Jin, Xiaoming",20.03,40.52,85.28,90.05,107.9,133.77,159.98,192.55,205.25,7.83,7870,6415,3169,26,M,CHN,others,Daqing,2895,4
2553,"Diez, Paulo",19.48,38.97,80.8,85.57,103.8,127.95,153.52,180.55,193.27,7.38,4871,4371,535,46,M,MEX,others,Mexico Df,2913,4
2556,"Centeno, German",20.35,40.57,81.85,86.35,102.92,125.57,148.93,170.67,179.75,6.87,2326,2197,338,41,M,COL,others,Bogota,2916,4
2558,"Boland, Ronan",22.47,45.35,92.17,97.13,115.17,138.72,162.75,186.28,196.37,7.5,5561,4889,361,50,M,IRL,others,Douglas,2919,4
2573,"Lim, Ernest",22.02,44.2,90.82,95.88,114.93,141.85,167.55,193.27,204.12,7.8,7526,6202,3117,39,M,AUS,others,Belgrave,2937,4
2592,"Hornak, Lubomir",22.27,44.68,90.48,95.48,114.3,140.98,169.87,199.27,212.35,8.1,10034,7605,3433,28,M,BEL,others,Woluwe-Saint-Pierre,2958,4
2601,"Vercoe, Rik J. IV",21.43,42.98,86.32,90.93,107.97,130.27,152.73,175.03,184.7,7.05,3164,2959,477,43,M,GBR,others,Walton On Thames,2968,4
2603,"Grogan, Brian V.",20.52,41.23,83.72,88.47,106.08,133.23,160.72,189.12,201.28,7.68,6768,5726,905,48,M,IRL,others,"Ballina, Killaloe, Co. Tipperary",2970,4
2604,"Vela, Julio",19.65,39.2,78.53,82.9,98.33,118.27,138.65,159.52,169.02,6.45,878,832,675,24,M,GUA,others,Guatemala City,2971,4
2626,"Lopez Morales, Jose Maria",19.38,39.85,83.55,88.45,107.1,131.95,159.22,187.23,198.43,7.58,6037,5230,2870,31,M,ESP,others,"La Aparecida, Alicante",2994,4
2627,"Yangirov, Vadim",21.03,42.03,83.62,88.1,104.65,126.82,151.77,176.35,187.65,7.17,3685,3408,2227,26,M,RUS,others,Nab Chelny,2995,4
2628,"Plante, Joshua R.",23.9,50.83,108.02,114.08,138.63,172.1,206.67,242.07,256.15,9.78,21176,12493,4349,31,M,GER,others,Nurnberg,2996,4
2632,"Ueland, Asbjorn",20.42,40.68,82.17,86.72,104.53,130.83,157.38,183.95,195.88,7.48,5477,4827,650,46,M,NOR,others,Varhaug,3002,4
2651,"Courell, John",25.5,50.2,101.07,106.72,127.17,152.9,175.78,200.38,210.7,8.05,9553,7349,3373,27,M,IRL,others,Dublin,3023,4
2655,"Caputi, Gaetano",20.47,40.97,83.93,88.62,105.77,128.02,151.03,173.58,183.48,7.0,2938,2760,249,49,M,ITA,others,Roma,3027,4
2673,"Miconi, Pierluigi",21.2,41.83,83.65,88.22,104.67,126.45,148.78,170.73,180.3,6.88,2417,2284,359,44,M,PHI,others,Makati City,3049,4
2684,"Louste, Thierry Sr.",20.62,41.67,85.33,90.22,108.3,133.35,160.9,190.27,202.93,7.75,7217,6010,1190,43,M,FRA,others,Vendome,3062,4
2689,"Bustos, Stephen P.",19.23,38.77,80.37,85.12,102.52,125.93,150.0,174.72,186.05,7.1,3397,3152,302,49,M,ISL,others,Seltjarnarnes,3067,4
2702,"Saastamoinen, Risto",23.32,47.27,95.37,100.65,119.38,143.97,168.93,192.92,203.32,7.77,7322,6086,1200,41,M,FIN,others,Helsinki,3081,4
2705,"Buckley, Aidan",20.35,40.5,81.38,85.83,102.0,123.4,145.33,167.0,176.43,6.73,1682,1588,222,41,M,IRL,others,Cork,3084,4
2711,"Jones, Stephen Sr.",20.55,41.02,82.75,87.25,103.6,124.75,146.12,167.33,176.68,6.75,1719,1625,54,51,M,GBR,others,Cheshire,3090,4
2719,"Corbett, Tom",20.75,41.65,82.97,87.37,103.75,125.25,147.63,169.87,179.5,6.85,2263,2139,1537,36,M,GBR,others,London,3100,4
2730,"Banwait, Ranjit",20.52,40.82,81.77,86.22,102.08,123.12,145.63,168.48,178.9,6.83,2116,1999,1456,30,M,IRL,others,Dublin,3116,4
2746,"Marszalek, Slawomir",19.5,39.58,79.98,84.37,100.02,121.08,142.47,162.72,171.52,6.55,1091,1035,819,38,M,POL,others,Szreniawa,3136,4
2747,"Savazoni, Andre T. Sr.",20.47,40.57,81.2,85.73,102.3,125.83,149.15,173.32,184.8,7.05,3182,2976,2020,39,M,BRA,others,Jundiai,3137,4
2753,"Oliveira, Rui Marcelo B. Sr.",22.25,44.57,88.75,93.82,111.17,134.05,156.93,178.9,188.37,7.2,3803,3505,616,41,M,BRA,others,Sao Bernardo Do Campo,3143,4
2774,"Murnieks, Andrew P.",20.9,41.53,83.35,87.95,104.28,125.33,146.93,170.02,179.3,6.85,2217,2096,1511,30,M,GBR,others,Guildford,3168,4
2789,"Caro, Eduardo J Sr.",21.53,42.92,87.28,92.2,110.08,134.15,158.48,182.5,193.18,7.38,4854,4360,291,53,M,VEN,others,Caracas,3186,4
2793,"Saurin, Zak",21.22,43.13,87.8,92.98,112.55,140.0,178.1,215.38,230.43,8.8,15410,10020,3856,39,M,GBR,others,Wimbledon,3190,4
2798,"Malchau, Erik P.",20.02,40.27,81.73,86.47,103.42,127.78,169.62,196.37,212.88,8.13,10187,7681,3452,28,M,SWE,others,Kullavik,3195,4
2819,"Juarez Carrera, Aldo Luis",22.8,45.53,90.55,95.42,112.82,135.97,159.35,183.63,194.12,7.42,5067,4529,2654,28,M,MEX,others,Mexico,3218,4
2824,"Chiang, Hsieh Sung",21.02,41.98,84.75,89.63,107.23,131.12,157.02,182.4,193.53,7.38,4926,4414,546,47,M,TPE,others,"East Area, Taichung",3224,4
2844,"Geniets, Markus",21.02,41.93,83.95,88.55,105.3,127.47,150.55,177.8,189.73,7.25,4085,3737,679,43,M,SUI,others,Oberrieden,3247,4
2851,"Furrer, Michael B.",21.02,41.93,83.95,88.55,105.28,127.4,149.72,171.68,181.38,6.93,2585,2441,1723,33,M,SUI,others,Altdorf,3254,4
2861,"Llaguno, Rodrigo",20.35,40.57,81.35,85.87,101.98,123.03,144.07,165.25,175.78,6.72,1604,1513,1152,39,M,COL,others,Bogota,3267,4
2864,"Hansen, Jacob F.",20.62,41.6,83.38,87.88,104.42,127.23,150.75,174.18,184.78,7.05,3176,2970,479,41,M,DEN,others,Virum,3270,4
2872,"Santa-Ana, Cuau R.",20.95,41.5,82.58,87.08,103.18,124.23,145.55,166.38,175.53,6.7,1568,1481,200,43,M,MEX,others,Mexico,3280,4
2874,"Ruiz S, Luis E",19.98,38.83,74.98,78.95,93.48,112.43,131.53,151.4,161.6,6.17,402,374,322,31,M,COL,others,Bogota D.c.,3282,4
2883,"Van Goudoever, Marijn",21.13,42.67,86.27,90.93,107.9,130.27,152.67,173.4,182.68,6.98,2818,2658,1849,35,M,NED,others,Gouda,3292,4
2885,"O'Shaughnessy, John",21.5,42.45,86.25,90.95,108.62,132.28,157.58,181.95,192.65,7.35,4718,4251,514,48,M,IRL,others,Thurles,3294,4
2887,"Juarez, Eduardo",20.43,41.0,82.22,86.68,102.72,123.93,145.97,168.53,178.57,6.82,2034,1924,1410,37,M,MEX,others,Distrito Federal,3296,4
2892,"Deters, Henning",20.17,40.12,80.13,84.48,100.02,120.48,141.1,161.12,169.87,6.48,953,904,733,32,M,GER,others,Bremen,3303,4
2904,"Susan, Patrick",20.2,40.73,83.7,88.77,107.62,134.7,164.77,204.67,229.77,8.77,15231,9940,1714,44,M,SUI,others,Vouvry,3317,4
2905,"Chu, Vi",20.97,42.52,86.17,91.08,109.87,134.58,160.9,192.08,204.07,7.78,7514,6195,3113,35,M,GBR,others,London,3318,4
2910,"Bajon, Ralf",24.3,49.33,99.32,104.78,124.63,150.35,176.57,201.35,212.65,8.12,10114,7643,1403,49,M,GER,others,Bochum,3323,4
2935,"Shattock, Edward",19.0,38.53,78.8,83.13,99.48,121.5,144.43,167.35,177.98,6.8,1941,1835,1357,31,M,GBR,others,London,3351,4
2939,"Cooke, Timothy L.",20.52,41.03,82.92,87.45,103.88,125.15,146.55,167.53,177.17,6.77,1803,1704,112,48,M,GBR,others,Nairn,3355,4
2940,"Goldammer, Klaus",20.92,42.8,86.57,91.38,108.67,131.67,154.7,178.52,189.13,7.22,3957,3633,12,61,M,GER,others,Berlin,3356,4
2943,"Christley, Andrew",20.38,41.17,85.88,90.82,109.57,134.82,161.77,189.92,201.93,7.72,6929,5827,1155,40,M,GBR,others,Biddulph,3362,4
2951,"Meagher, Connolly P.",20.47,41.12,82.95,87.53,103.98,126.35,155.87,182.68,194.62,7.43,5193,4622,596,45,M,GBR,others,Smethwick,3371,4
2959,"Schipper, Torben",21.38,42.75,87.0,91.77,111.88,140.48,171.32,204.82,215.48,8.23,10977,8063,3528,29,M,GER,others,Hamburg,3379,4
2960,"Reyes, Richard",20.68,41.5,84.17,88.78,105.12,126.7,148.63,170.63,180.43,6.88,2439,2306,1641,30,M,CRC,others,La Guacima,3380,4
2973,"Keast, Andrew",20.72,41.45,85.55,90.37,108.12,132.82,157.65,181.6,192.5,7.35,4682,4222,2548,39,M,CAY,others,George Town,3394,4
2974,"Shiu, Paul",20.55,41.27,82.98,87.48,104.05,125.68,147.38,168.47,178.08,6.8,1958,1852,278,43,M,HKG,others,Hong Kong,3396,4
2975,"Brown, Paul J.",21.23,42.92,87.12,91.9,109.27,132.05,155.37,179.0,189.17,7.22,3966,3641,2321,36,M,GBR,others,Lichfield,3397,4
2978,"Stefanello, Claudio",20.1,41.1,83.52,88.13,104.52,126.3,150.13,171.68,181.8,6.95,2653,2500,213,47,M,ITA,others,Isola Vicentina,3400,4
2984,"Munoz Jimenez, Luis H.",21.05,41.77,82.85,87.25,103.18,123.98,144.58,165.2,174.33,6.65,1396,1319,42,50,M,COL,others,Bogota,3406,4
2985,"Gonzalez, Gildardo Sr.",20.35,40.55,81.35,85.85,101.98,123.03,144.8,167.75,179.03,6.83,2154,2037,73,54,M,COL,others,Bogota,3407,4
2997,"Thomas, Benjamin D.",22.45,45.18,90.82,95.77,114.2,138.1,160.57,182.88,193.4,7.38,4905,4397,2610,27,M,AUS,others,Sydney,3419,4
2999,"Blanc, Christian",20.87,42.17,85.57,90.3,107.75,131.5,156.42,181.05,192.27,7.33,4611,4163,488,46,M,FRA,others,Le Perreux Sur Marne,3422,4
3003,"Ross, Andrew M.",20.28,40.77,82.02,86.58,103.03,125.03,148.05,171.12,181.63,6.93,2626,2477,105,51,M,AUS,others,Glen Iris,3426,4
3008,"Dick, Robert T",20.77,41.15,82.15,86.68,103.17,124.9,147.13,169.62,180.02,6.87,2369,2238,90,53,M,GBR,others,Basingstoke,3432,4
3034,"Quinteros, Martin",20.15,40.58,81.47,85.92,102.1,123.38,144.5,165.45,174.5,6.67,1420,1342,1037,35,M,CHI,others,Santiago,3458,4
3046,"Bengtzelius, Christian",20.5,41.0,82.38,86.92,103.32,125.93,151.07,177.57,189.28,7.23,3988,3658,659,40,M,SWE,others,Jarfalla,3471,4
3058,"Guidolin, Roberto",20.22,41.1,82.97,87.48,104.07,126.32,149.5,172.93,184.1,7.03,3061,2868,265,46,M,ITA,others,Loria,3484,4
3061,"O'Mir, Oisin",20.43,40.73,82.02,86.7,104.68,129.78,154.62,180.17,191.08,7.3,4349,3961,2443,38,M,IRL,others,Dublin,3487,4
3072,"Botero, Bismarck Sr.",20.35,40.57,81.37,85.87,101.98,123.05,144.58,166.37,176.55,6.75,1699,1605,226,41,M,COL,others,Bogota,3500,4
3083,"Sadrian, Luke A.",20.8,41.85,84.38,89.03,106.12,128.95,152.7,176.2,186.55,7.12,3472,3216,537,44,M,GBR,others,London,3512,4
3100,"Juliao, Rui Pedro",20.25,40.93,83.07,87.73,105.42,129.62,152.9,176.87,187.72,7.17,3697,3418,356,49,M,POR,others,Oeiras,3530,4
3105,"Farsides, Tom",20.67,41.83,85.13,89.78,106.82,129.83,153.18,175.62,186.52,7.12,3471,3215,175,51,M,GBR,others,Brighton,3537,4
